ID,Straßenname,benannt nach,Geschlecht,Geburtsort,Sterbeort,Beruf,Geburtsjahr,Todesjahr,Wirkungsbereich,Tätigkeitsfeld,Tätigkeitsfeld II,Verbindung,Partei,Sonstiges,lokaler Bezug
989,Meinholdstraße,Carl Christian Meinhold,männlich,Marienberg,,Verleger,1740,1827.0,lokal,ökonomisch,Verleger,,,,nein
1638,Güntzplatz,Justus Friedrich Güntz,männlich,Wurzen,Dresden,Verleger,1801,1875.0,lokal,kulturell,Verleger,,,,ja
1407,Bernhardstraße,Bernhard von Lindenau,männlich,Altenburg,Altenburg,"Astronom, Politiker, Minister",1779,1854.0,lokal,politisch,,,,,nein
1128,Anton-Weck-Straße,Anton Weck,männlich,Annaberg-Buchholz,Bautzen,"Archivar, Schriftsteller",1623,1680.0,lokal,administrativ,,Monarchie,,,nein
1656,Klengelstraße,Wolf Caspar von Klengel,männlich,Dresden,Dresden,"Generalunternehmer, Baumeister, Illustrator, Dienstherr, Offizier, Architekt",1630,1691.0,lokal,administrativ,,,,,ja
1826,Burgsdorffstraße,Curt Ludwig Franz von Burgsdorff,männlich,Dresden,,Politiker,1849,1922.0,lokal,administrativ,,,,,ja
1442,Fritz-Löffler-Straße,Fritz Löffler,männlich,Dresden,Dresden,"Musikwissenschaftler, Kunsthistoriker",1899,1988.0,lokal,administrativ,,,,,ja
1443,Königsheimplatz,Arthur Willibald Königsheim,männlich,Dresden,Blasewitz,"Dienstherr, Jurist",1816,1886.0,lokal,administrativ,,,,,ja
1753,Klettestraße,Hermann Klette,männlich,Dresden,Dresden,Bauingenieur,1847,1909.0,lokal,administrativ,,,,,ja
1063,Reuningstraße,Theodor Reuning,männlich,Echzell,Cunnersdorf,Landwirt,1807,1876.0,lokal,administrativ,,,,,nein
1794,Stöckelstraße,Johannes Georg Stöckel,männlich,Frank,Dresden,,1855,1923.0,lokal,administrativ,,,,,ja
1642,Baudissinstraße,Wolf Heinrich von Baudissin,männlich,Kopenhagen,Dresden,"Linguist, Übersetzer, Diplomat, Schriftsteller",1789,1878.0,lokal,administrativ,,,,,ja
1829,Schedlichstraße,Franz Emil Schedlich,männlich,Rochlitz,Dresden,,1847,1890.0,lokal,administrativ,,Mieterverein,,,ja
893,Stephanstraße,Heinrich von Stephan,männlich,Słupsk,Berlin,Beamter,1831,1897.0,national,administrativ,,,,,nein
1828,Rahnstraße,Johannes Rahn,männlich,Tiegenhagen,Dresden,Pädagoge,1850,1915.0,lokal,administrativ,,Mieterverein,,,ja
1886,Arltstraße,Max Ludwig Arlt,männlich,Wachwitz,Dresden,Architekt,1876,1933.0,lokal,administrativ,,,,,ja
1285,Hechtstraße,August Hecht,männlich,,,,,1743.0,lokal,administrativ,,,,,nein
1295,Thielaustraße,Ernst Florian von Thielau,männlich,,,,,,lokal,administrativ,,,,,nein
1301,Beckerstraße,Karl Friedrich Wilhelm Becker,männlich,,,,1841,1901.0,lokal,politisch,Sonstige,,,,nein
1806,Hilbertstraße,Carl Hilbert,männlich,,,,1848,1923.0,lokal,politisch,Sonstige,,,,nein
1365,Hans-Schäfer-Weg,Hans Schäfer,männlich,,,Kantor,1912,1984.0,lokal,religiös,Sonstige,,,,nein
1417,Hans-Fromm-Straße,Hans Fromm,männlich,,,Organist,1937,1982.0,lokal,religiös,Sonstige,,,,nein
1096,Rankestraße,Leopold von Ranke,männlich,Wiehe,Berlin,"Akademiker, Hochschullehrer, Historiker, Schriftsteller",1795,1886.0,national,wissenschaftlich,Geisteswissenschaftler,,,,nein
1436,Fetscherstraße,Rainer Fetscher,männlich,Wien,Dresden,"Genetiker, Hochschullehrer, Arzt",1895,1945.0,lokal,wissenschaftlich,Mediziner,,,,ja
1470,Fetscherplatz,Rainer Fetscher,männlich,Wien,Dresden,"Genetiker, Hochschullehrer, Arzt",1895,1945.0,lokal,wissenschaftlich,Mediziner,,,,ja
886,Pestalozziplatz,Johann Heinrich Pestalozzi,männlich,Zürich,Brugg,Pädagoge,1746,1827.0,international,wissenschaftlich,Pädagoge,,,,nein
988,Pestalozzistraße,Johann Heinrich Pestalozzi,männlich,Zürich,Brugg,Pädagoge,1746,1827.0,international,wissenschaftlich,Pädagoge,,,,nein
1348,Grohmannstraße,Johann Samuel Grohmann,männlich,,,"Chronist, Heimatforscher",1759,1835.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,nein
961,Mathias-Oeder-Straße,Matthias Oeder,männlich,,,"Markscheider, Kartograf, Vermesser",1600,1614.0,lokal,wissenschaftlich,Ingenieur,,,,nein
1356,Tauberthstraße,Otto Volkmar Tauberth,männlich,,,Ingenieur,1816,1871.0,lokal,wissenschaftlich,Ingenieur,,,,nein
1782,Maystraße,Christian Julius May,männlich,,,Jurist,,1893.0,lokal,wissenschaftlich,Jurist,,,,nein
1300,Bachmannstraße,Paul Bachmann,männlich,,,,1871,1923.0,lokal,wissenschaftlich,Mediziner,,,,nein
1816,Junghansstraße,Eugen Ferdinand Junghans,männlich,,,Apotheker,,1900.0,lokal,wissenschaftlich,Mediziner,,,,nein
903,Halleystraße,Edmond Halley,männlich,,Greenwich,"Geophysiker, Meteorologe, Philosoph, Kartograf, Hochschullehrer, Klimawissenschaftler, Mathematiker, Physiker, Astronom",1656,1742.0,international,wissenschaftlich,Naturwissenschaftler,,,,nein
1389,Max-Schwan-Straße,Max Schwan,männlich,,,"Schulleiter, Lehrer",,1952.0,lokal,wissenschaftlich,Chronist,,,,nein
1403,Seeligstraße,Hermann Theodor Seelig,männlich,,,,1850,1904.0,lokal,wissenschaftlich,Chronist,,,,nein
1364,Halankweg,Arthur Curt Halank,männlich,,,Lehrer,1865,1926.0,lokal,wissenschaftlich,Pädagoge,,,,nein
1384,Leuschkestraße,Alfred Leuschke,männlich,,,Lehrer,1845,1932.0,lokal,wissenschaftlich,Pädagoge,,,,nein
1398,Robert-Weber-Straße,Robert Weber,männlich,,Dölzschen,,,1924.0,lokal,wissenschaftlich,Pädagoge,,,,nein
1771,Mohnstraße,Christian Gottlieb Mohn,männlich,,,Lehrer,1811,1881.0,lokal,wissenschaftlich,Pädagoge,,,,nein
1809,Eduard-Stübler-Straße,Eduard Stübler,männlich,,,,1809,1867.0,lokal,wissenschaftlich,Pädagoge,,,,nein
3168,Meinhardtweg,Karl August Meinhardt,männlich,,,"Lehrer, Organist, Kantor",1767,1841.0,lokal,wissenschaftlich,Pädagoge,,,,nein
1321,Christian-Sültze-Straße,Christian Sültze,männlich,,,"Chronist, Heimatforscher, Baumeister",1666,,lokal,wissenschaftlich,Chronist,,,,nein
1352,Rosenbergstraße,Georg Otto Franz Baron von Rosenberg,männlich,,,,,,lokal,,,Monarchie,,,nein
1287,Rudolfstraße,,männlich,,,,,,,,,,,,nein
1305,Ludwigstraße,,männlich,,,,,,,,,,,,nein
1310,Karasstraße,Nikolaus Karas,männlich,,,Lehnsherr,,,lokal,politisch,Sonstige,,,,nein
3153,Alexanderstraße,,männlich,,,,,,,,,,,,nein
3162,Johannesweg,,männlich,,,,,,,,,,,,nein
3199,Friedrich-Böttcher-Weg,Friedrich Böttcher,männlich,,,,,,,,,,,,nein
1312,Dorotheenstraße (OW),Dorothee Arndt,weiblich,,,,1892,1980.0,lokal,,,,,,nein
1284,Paulstraße,,männlich,,,,,,lokal,,,,,,nein
3199,Friedrich-Böttcher-Weg,Friedrich Böttcher,männlich,,,,1886,1960.0,,,,,,,nein
